,CREB3L1_CA_mean,CREB3L1_CA_std,CREB3L1_CA_n,pcDNA_mean,pcDNA_std,pcDNA_n,minuslog10_pvalue,fold_change,log2_fold_change
TAG(63:0),1.3497243118417735e-05,7.669648743842707e-07,3,1.9799733750011726e-05,2.0933343354060003e-06,3,2.0934234876702544,0.6816881120136143,-0.5528162708416227
TAG(62:7),0.000387941458222106,5.805085763276459e-05,3,0.0005930246323596894,9.972133388945863e-05,3,1.4319476701188323,0.6541742738045431,-0.612253070080542
TAG(63:1),3.195323316912324e-05,1.815704677519419e-06,3,4.745540467012337e-05,5.017240597818479e-06,3,2.135381272188445,0.673331802588971,-0.5706104875457852
TAG(62:8),0.00035327112188544726,4.911265811189573e-05,3,0.0006851608535844007,0.00011004765957994058,3,2.0535956477445962,0.5156031901666869,-0.9556669048429177
TAG(64:1),3.461884179603003e-05,1.9671747346085924e-06,3,3.662018641844735e-05,2.7815728835050584e-06,3,0.43596900868606453,0.9453485954563807,-0.08108167645314805
TAG(62:9),0.0001973360286862578,5.710604882456716e-05,3,0.0006510709097949894,0.00013893507838196606,3,2.195473451120279,0.3030945258303668,-1.722160298946912
TAG(64:2),2.3814062247263553e-05,1.3532059176683797e-06,3,1.749392384294963e-05,8.646358318204333e-06,3,0.5541376569533746,1.3612762043011324,0.44495982080732355
TAG(64:3),2.6698748474741313e-05,1.517124800264226e-06,3,1.6260478310611784e-05,3.3668114096561853e-06,3,2.0932337991021996,1.6419411510986972,0.7154024203315983
TAG(62:10),0.00013399802980845865,2.0516490594068464e-05,3,0.0005465445646997322,0.00013160080717660312,3,2.2345381312283004,0.2451731084034771,-2.0281273479163366
TAG(64:4),4.5595455229235e-05,6.324928357965273e-07,3,2.067021662612184e-05,2.185366466542269e-06,3,4.342679099264245,2.2058528003820754,1.1413365210995945
TAG(62:11),5.860011931847617e-05,2.4005730325531133e-06,3,0.000545644628308883,9.315717386289636e-05,3,3.0834541253253396,0.10739612611984395,-3.2189861400043167
TAG(64:6),0.000104020377054963,1.9177106049199132e-05,3,9.905919162162185e-05,1.983533462695396e-05,3,0.11293894518241436,1.0500830397676923,0.0705034196285723
TAG(64:5),6.171103717388748e-05,8.011857605626092e-06,3,4.09486547983147e-05,9.794486666715104e-06,3,1.329973232575843,1.5070345406420356,0.5917124833205472
TAG(62:12),8.73837115940263e-05,3.17399263759631e-06,3,0.0005313400902822819,0.00010962675256497809,3,2.661773767549901,0.16445909727534858,-2.6041992798972515
TAG(64:7),0.0001547434694804427,2.8788610105618454e-05,3,0.00020528305819482502,4.216009842749874e-05,3,0.7916861037173465,0.7538053594933418,-0.40773604240701034
TAG(64:8),0.00014776742171348405,1.2307734676886817e-05,3,0.00023496957577080294,2.8031495079739608e-05,3,2.1049768148612324,0.6288789568978975,-0.6691457329303276
TAG(65:1),3.9836538480465874e-05,2.2636641767149556e-06,3,3.08841502502366e-05,1.965117947411051e-06,3,2.1778655047174076,1.289869986957491,0.36722565586215594
TAG(64:9),0.000116295977188874,1.605268726726982e-05,3,0.00025306995064138384,4.12647511709604e-05,3,2.230315174887705,0.4595408379941275,-1.1217350197633615
TAG(64:10),8.702056624851409e-05,1.9950345106626114e-05,3,0.000267992947375899,5.827216696832789e-05,3,2.152691362520644,0.3247121504524338,-1.6227667248321969
TAG(64:11),3.437807416214655e-05,1.953493398615969e-06,3,0.000299996067281789,6.652811975939878e-05,3,2.63864193422509,0.1145950827743849,-3.125382954886865
TAG(66:7),5.203170087483426e-05,4.783973373969317e-07,3,4.5282975648972986e-05,1.4807860126807354e-05,3,0.3239839845593889,1.149034490979047,0.20042210452674844
TAG(66:9),6.052004052073542e-05,1.0267437054558494e-05,3,7.737921028168424e-05,1.9154527175131802e-05,3,0.6016673807869068,0.7821227471878268,-0.3545330514693891
TAG(66:8),5.854336036709769e-05,3.7790056675758842e-06,3,6.030302248702257e-05,2.2893081042029068e-05,3,0.04487243167193463,0.9708196696060539,-0.04272475591249453
TAG(66:10),5.568661350933342e-05,3.1643259412577084e-06,3,9.080810881760929e-05,1.3888430458887766e-05,3,1.8879401568328729,0.613233930696449,-0.7054905702761739
TAG(39:0),8.079086422143438e-05,1.7531444433628936e-05,3,8.198390612065185e-05,7.519689455529685e-06,3,0.03670595243922324,0.985447852442384,-0.021148565590502186
TAG(45:0),6.575666605884452e-05,2.400731904462213e-05,3,8.313352505279245e-05,1.0227556611326798e-05,3,0.5044802035269479,0.7909765165988923,-0.3382932319076782
TAG(38:1),0.0001234111909010014,2.24554711437624e-05,3,0.00016521937931810249,1.9144419838651266e-05,3,1.1540150982357162,0.746953483364646,-0.420909693116119
TAG(39:1),0.00014174404353202406,3.274528277487401e-05,3,0.00016581923207002928,9.390706674064245e-06,3,0.5404865978039614,0.8548106378406233,-0.22632323290693204
TAG(40:0),4.537273562663091e-05,2.5782520308065064e-06,3,7.652990881857503e-05,2.4251566503977978e-06,3,3.9668607186158766,0.5928758615692774,-0.7541980350515531
TAG(40:1),0.00011283082409571628,2.3341464349508933e-05,3,0.0001488806278564793,1.8121436346157352e-05,3,0.9907961851120385,0.7578610173815564,-0.39999479519653103
TAG(41:0),6.755129229972871e-05,5.095761701043258e-06,3,6.63182698511493e-05,1.8373114384670733e-05,3,0.03800431370219203,1.0185925002468688,0.026577000026777778
TAG(41:1),0.0001100121654317121,3.79847052458096e-05,3,0.00013893131890245874,1.2852378166131652e-05,3,0.553256495204279,0.7918456853414725,-0.33670878918364155
TAG(42:1),0.00011639854559806204,5.4993957453826085e-06,3,0.00014483798876724116,2.020446923035722e-05,3,1.1061931387781267,0.8036465197339758,-0.3153670168203826
TAG(42:2),4.280925309324159e-05,1.193810730310092e-05,3,6.27451495050047e-05,3.819690606272356e-06,3,1.2914129042021358,0.6822719115495458,-0.5515812716741335
TAG(43:0),5.6092851524811286e-05,7.604882196259653e-06,3,5.945043867859719e-05,2.6063224071878986e-06,3,0.29287961968531423,0.9435229204625756,-0.08387053007060016
TAG(43:1),0.00012063725841790166,3.2606092605725793e-06,3,0.00011968773164500732,3.67739422364648e-06,3,0.12221725848208796,1.007933367604548,0.011400268397455953
TAG(44:0),0.00010316678267214933,2.136262472037803e-05,3,0.00017062677016833623,5.244399588257077e-06,3,2.2190551701754058,0.604634211679489,-0.7258654824054626
TAG(44:1),0.00012252763075934437,2.32319610816939e-05,3,0.0001893994340612031,1.0136159348973198e-05,3,1.9886893420190834,0.6469271218611478,-0.6283248971232085
TAG(44:2),4.2736041528551084e-05,2.4284250076150824e-06,3,6.762361217432711e-05,1.227865612383313e-05,3,1.5817278748590389,0.6319692213184607,-0.6620737980870576
TAG(46:1),0.0003251454821162435,8.663939828293544e-05,3,0.0004023142246320632,4.313001778539687e-05,3,0.6208722115140473,0.8081878845164016,-0.30723737053639044
TAG(46:2),8.609795296180971e-05,3.176074967909408e-05,3,0.00013993427264318982,2.5392590821023338e-05,3,1.0779609301716895,0.6152742379370193,-0.700698507969435
TAG(40:2),4.696010811564523e-05,1.3013097951556916e-06,3,5.7890733156335036e-05,1.46493385070826e-05,3,0.5727963459791438,0.8111852373475485,-0.301896697722737
TAG(43:2),3.849655541479919e-05,4.655847354275404e-06,3,4.683001467537389e-05,6.495453768900285e-06,3,0.83802690226914,0.8220487582943904,-0.282704127667344
TAG(45:1),9.608692741972207e-05,1.8742240564927656e-05,3,0.00013384126484118581,1.0490062517003316e-05,3,1.417597762363174,0.7179170604352663,-0.478110912970387
TAG(47:0),7.473779263953352e-05,1.867618295229163e-05,3,0.00010215931350094525,1.675399001288979e-06,3,1.1906873873726516,0.7315808033385227,-0.450910875584862
TAG(45:2),4.792005312891194e-05,3.0965612014282703e-06,3,5.764935103336823e-05,1.2253981507022338e-05,3,0.5963608829140261,0.8312331755681891,-0.2666748597109603
TAG(47:2),4.586256300725917e-05,6.849175067607709e-06,3,6.44298762710075e-05,8.215003223958015e-06,3,1.4014719482368583,0.7118213732764321,-0.49041284276882785
TAG(47:1),0.00012809218100229386,2.5553638224791695e-05,3,0.00016154224533520488,1.585683672187179e-05,3,0.8985213309232483,0.7929330234112993,-0.3347290837792204
TAGEX(48:0),0.0012334750981215048,0.00020193263449369979,3,0.00093241401573103,8.402293363837713e-05,3,1.1212110452646513,1.322883480204271,0.4036859943947487
TAGEX(54:3),0.004079184641326313,0.0006085551632311303,3,0.0032427008636981124,0.0005761042703775535,3,0.798925941885332,1.2579589708667234,0.33108486856664515
TAGEX(42:0),6.62160311938297e-05,2.105515095989394e-05,3,9.000759103739266e-05,9.270338476821706e-06,3,0.8305015598291585,0.7356716298108787,-0.4428661380550718
TAGEX(36:0),0.00012321553218017707,2.1254508545058125e-06,3,0.00014700597046536648,1.5542261798578467e-05,3,1.233719469934455,0.8381668566937949,-0.2546906202201506
TAG(51:0),6.473007021554594e-05,1.7993381544903103e-05,3,7.349337632519936e-05,7.314647547292972e-06,3,0.3203902900080118,0.8807605998277063,-0.18317816243440085
TAG(25:7),0.00014826712239952763,1.5278204042789282e-05,3,0.00013707899450196513,1.0164371757886242e-05,3,0.4552888572251926,1.0816181059557022,0.1131912072078357
TAG(26:2),0.0005738908186378226,0.00011923795682613983,3,0.0006173293129236268,1.3648298388168543e-05,3,0.2481582049817129,0.9296348101792177,-0.105264003411847
TAG(31:3),7.047833928147727e-05,1.9823494964351234e-06,3,6.606745342217616e-05,1.3482161068518815e-05,3,0.21827321401740377,1.0667633703257065,0.09324019273420561
TAG(32:2),6.757598084108372e-05,3.839925176012643e-06,3,0.00011543160091324618,1.2204049641952277e-05,3,2.533823224977785,0.5854201129192615,-0.7724557825017949
TAG(32:3),0.00014612747473143785,5.4502130043113086e-05,3,0.0001640335072605021,7.3598768376044505e-06,3,0.21973966359697739,0.8908391777502652,-0.1667630878358213
TAG(33:2),0.0001008058890469774,1.0545122593679796e-05,3,0.00013400133290440643,1.4167341576439015e-05,3,1.5056767614460052,0.752275271163833,-0.4106674280973027
TAG(34:1),0.00017221578301306043,6.769095473475921e-05,3,0.00024366926880719372,1.5760655743499954e-06,3,0.8489863651278042,0.7067603717780606,-0.500706944983754
TAG(34:2),0.00012947193907237401,6.838444386144453e-06,3,0.00019768761585650866,1.4248507846699682e-06,3,4.144938580342535,0.6549319668377764,-0.6105830450364502
TAG(35:2),8.116040901722629e-05,2.055442431994944e-05,3,9.59847225640608e-05,1.2536714045208366e-05,3,0.46054636879683475,0.8455554889275148,-0.24202866139490167
TAG(36:0),0.00015906709363443423,9.038799436125636e-06,3,0.00018157744125061012,4.079537727206521e-05,3,0.3940549777640599,0.8760289413644314,-0.19094956196362134
TAG(36:1),0.00014533269817172903,5.985645478181465e-05,3,0.00019333616980034027,5.32790904232887e-06,3,0.622174686472449,0.7517098239911094,-0.4117522365479148
TAG(36:2),0.0001965542765998805,5.143200633454278e-05,3,0.00024242270350724796,1.998348669648669e-05,3,0.6510467227610679,0.8107915379056232,-0.3025970631685153
TAG(36:3),6.378715968352811e-05,3.624629895511709e-06,3,0.00014260260068010348,1.6183967736440056e-05,3,2.9252554640793083,0.4473071274949614,-1.1606623481260938
TAG(36:4),1.3031889014941845e-05,7.405216779192414e-07,3,5.4734329197112144e-05,1.3339933084365877e-05,3,2.246541026222635,0.2380935183842433,-2.0703997482068304
TAG(37:1),7.775635452842115e-05,1.8815596847066004e-05,3,8.853974962512842e-05,5.048369091243356e-06,3,0.40673590015957245,0.8782084301981486,-0.18736471147427644
TAG(37:2),9.644932774867538e-05,1.0415825327222668e-05,3,9.749160976888002e-05,3.7828308390698368e-06,3,0.05626401879581329,0.9893090079989905,-0.015506881610152842
TAG(38:2),0.00010016931893214267,2.3889112350557837e-05,3,0.00012548490277936085,1.6175071571227555e-05,3,0.6921239611208088,0.7982579315399368,-0.3250731123140603
TAG(38:3),0.00014728495239139545,2.7133041041081855e-05,3,0.00013118574292708208,2.221203921485886e-05,3,0.32697371636362516,1.1227207248676552,0.1669991040913055
TAG(38:4),7.401790446622616e-05,4.205979865892872e-06,3,8.394346590591266e-05,8.874954665172002e-06,3,0.8098581554744411,0.8817589751320075,-0.18154373944701793
TAG(38:6),3.168143357616269e-05,1.8002599871597836e-06,3,8.630079008120499e-05,1.739766175726934e-05,3,2.247272068258091,0.367104791814211,-1.4457361488468499
TAG(39:1),9.160266270877597e-05,3.915124021103258e-06,3,9.424559030868471e-05,6.285642351585359e-06,3,0.24418261904826685,0.9719570158003966,-0.04103558194399084
TAG(40:2),8.61846402250746e-05,2.2673138164724214e-05,3,9.553146293966198e-05,1.201529645145406e-05,3,0.24999153289144074,0.9021597447901446,-0.14854518179319934
TAG(40:6),3.618723892265707e-05,8.223936915443328e-07,3,9.782572494105298e-05,1.3126129261824871e-05,3,2.9022582844317797,0.36991536678580683,-1.4347328616728339
TAG(41:1),7.239380014983965e-05,1.4179333262765292e-05,3,8.838513589338116e-05,1.527147515298578e-05,3,0.594225268140433,0.8190721145370888,-0.2879376165194025
TAG(41:2),8.08772432379123e-05,1.0433530046299497e-06,3,7.151232016739339e-05,1.3934611673244503e-05,3,0.5082458661205707,1.1309553801162913,0.17754201141898432
TAG(42:1),7.63025035862537e-05,3.1607295772978616e-05,3,0.00010139502815912652,1.4831861952139424e-05,3,0.5510582989357944,0.752527071312675,-0.4101846127544954
TAG(42:2),6.900490990470302e-05,1.667465576433076e-05,3,7.461586757087647e-05,9.712155280015279e-06,3,0.1931461237830474,0.9248020850143747,-0.11278344441413864
TAG(43:1),6.937992470724986e-05,6.249249200484666e-07,3,7.731094984558302e-05,9.498866462561999e-06,3,0.6527003931432701,0.8974139477761663,-0.15615448806150092
TAG(43:2),5.79386550926987e-05,6.523369196686322e-06,3,6.263937460680048e-05,1.8879231898782752e-05,3,0.15216256124727792,0.9249558357884461,-0.11254361251256717
TAG(44:1),7.160032495770925e-05,2.85141529734843e-05,3,9.05461794261612e-05,1.2653809537272994e-05,3,0.4532250147654248,0.7907603105009864,-0.33868763312772615
TAG(44:2),5.350976108785329e-05,1.014922383254138e-05,3,5.719796723290923e-05,9.150235066482239e-06,3,0.17751378144272878,0.935518580056567,-0.09616178819919692
TAG(45:1),6.389819972494291e-05,6.169665359410472e-07,3,6.3158879887316e-05,6.548486517394703e-06,3,0.06796903550019595,1.0117057148408262,0.01678969963464059
TAG(45:2),6.918500217950077e-05,2.45504314786489e-06,3,6.471200513043457e-05,1.34483973977078e-06,3,1.2971345282879263,1.0691215955996165,0.09642594603525839
TAG(46:0),1.4393573078072794e-05,1.5895808036835883e-06,3,1.2169370001974202e-05,1.2866112437182288e-06,3,0.8771405230313801,1.1827706015790271,0.24217029002907403
TAG(46:1),5.931691590005826e-05,1.3606805121094173e-05,3,7.631383694296029e-05,5.081138000058322e-06,3,0.9484147194122151,0.7772760258980801,-0.3635010760769205
TAG(46:2),5.816570978989448e-05,1.3704951374235333e-06,3,5.3817927027042725e-05,6.740800754519199e-06,3,0.47480412185013254,1.080786886508413,0.11208207525730997
TAG(47:1),7.300591478819312e-05,6.970791454200789e-07,3,6.0984365264418935e-05,1.0040672081542587e-05,3,0.9690824837347018,1.197125106929466,0.2595739306566663
TAG(47:2),4.914678895626939e-05,2.7549121234606395e-06,3,5.6199374974392765e-05,6.10648815946188e-06,3,0.8467668198679962,0.874507749928947,-0.1934569254522508
TAG(48:0),5.9984394138445555e-05,6.846842856097848e-06,3,3.671810087178425e-05,6.4934848196716224e-06,3,1.8879163426255965,1.6336464227249867,0.7080957684411879
TAG(48:1),0.0001288919580297749,2.1236382768073874e-05,3,0.00010440174744647778,6.2829302255104046e-06,3,0.8929512451663237,1.2345766348006022,0.30401639275065057
TAG(48:2),7.84970861938482e-05,1.5187111255647692e-05,3,7.789685039628098e-05,1.8183018829660824e-05,3,0.01452819442611045,1.0077055207561496,0.011074105291986085
TAG(49:1),5.04139083932888e-05,2.5818791042372148e-06,3,5.073187996344318e-05,1.1629165779753059e-05,3,0.015319396051871615,0.9937323124949536,-0.009070817995872504
TAG(49:2),4.7640259880677814e-05,4.592744687263158e-06,3,5.012700548641487e-05,1.5109892713185098e-06,3,0.3732971621725931,0.9503910999349243,-0.07340676899686269
TAG(50:0),8.097621249705914e-05,2.196320695922011e-05,3,5.381975399675035e-05,1.075947414446959e-05,3,0.8968789499033183,1.5045816170387643,0.5893623687538995
TAG(50:1),0.0003506090362307896,6.162953003054765e-05,3,0.00019797718995200219,4.303868845710009e-05,3,1.61050882766818,1.770956726458193,0.8245289600927017
TAG(50:2),0.00023646059490753312,3.477167228218447e-05,3,0.0001539025851399344,2.266223260175783e-05,3,1.5822362197855082,1.53643029902671,0.6195823197916677
TAG(50:3),5.0068363593312775e-05,1.934726654015034e-06,3,4.2993710583383163e-05,5.238072476771721e-06,3,1.0304491285934148,1.164550882301932,0.21977367608029988
TAG(51:1),3.91790367015353e-05,4.994824015414355e-07,3,4.5770544892717925e-05,9.631935834868913e-07,3,3.3360189642713194,0.8559879895108846,-0.22433754077805104
TAG(51:2),6.606638614569646e-05,6.499693208533033e-06,3,5.061689716810407e-05,1.164367506102256e-05,3,0.9384284249630168,1.3052239438202426,0.3842973584586555
TAG(52:0),5.839085618647099e-05,1.0908289245464463e-05,3,3.387026544450266e-05,1.0191811266802942e-05,3,1.3312949028880043,1.7239562613451016,0.7857231721410552
TAG(52:1),0.00036931714348830384,6.55384879853335e-05,3,0.00020628278233713246,3.8768646710296594e-05,3,1.6843970193868918,1.7903440088602294,0.8402368233512109
TAG(52:2),0.0005391640867348195,8.302383099803206e-05,3,0.0002789783250049432,3.3423640373049884e-05,3,2.1363092601305365,1.932637909146763,0.9505713656343332
TAG(52:3),0.00026232774534791747,7.877855920147538e-05,3,0.00014820606782882473,3.2074176049666075e-05,3,1.0926342847236854,1.7700202777858,0.8237658882706677
TAG(52:4),7.830524987953902e-05,3.3978585898116318e-06,3,8.303798787909912e-05,1.7249882976951182e-05,3,0.1769862527507605,0.9430051459525871,-0.08466245121920507
TAG(52:5),4.4046691636796044e-05,1.0678153451354518e-05,3,6.0418460809072964e-05,2.0234506813092338e-05,3,0.5483009973148899,0.729027039864306,-0.45595576928620724
TAG(52:6),4.793910708135944e-05,1.019493327473763e-05,3,8.880066065318312e-05,1.7274364354035225e-05,3,1.6150131962666026,0.5398507930992632,-0.8893673724267972
TAG(53:1),4.782518779545297e-05,1.238748334456295e-06,3,5.61772502694452e-05,9.346110241602771e-06,3,0.6995880711879932,0.8513266058069255,-0.23221537639391251
TAG(53:2),2.5319715653695856e-05,5.243897409427862e-06,3,3.629411625824907e-05,7.0329694674996695e-06,3,1.0170012247792062,0.6976259037011568,-0.519474484750486
TAG(54:0),3.343577475395092e-05,1.1009077609250516e-05,3,4.008262939986639e-05,4.237751145317529e-06,3,0.4152662509807268,0.8341711922237909,-0.26158460470950606
TAG(54:1),0.00031374601732929967,5.140913401335535e-05,3,0.00017888573623717368,3.251882011342937e-05,3,1.7337486718241764,1.7538906339257982,0.8105587895089088
TAG(54:2),0.0005456408774942532,0.00011067625845202742,3,0.00025523743359630123,4.855947054517763e-05,3,1.850013947859428,2.137777636321447,1.0961117970901575
TAG(54:3),0.0005325232185156745,8.364806389334418e-05,3,0.000213768919314048,2.7654562847938328e-05,3,2.4803442260410384,2.4911162026007365,1.3167923202562728
TAG(54:4),0.0003795190127087876,7.527314230815132e-05,3,0.00019747443911137213,3.906602203581073e-05,3,1.688022306297716,1.921863986127063,0.9425062375250493
TAG(54:5),0.00021240410064857432,2.6527131464925838e-05,3,0.0002556718669441318,5.8674135894794266e-05,3,0.5097912702591046,0.8307683719264579,-0.2674818023126755
TAG(54:6),0.0004403123370806403,6.702869714215649e-05,3,0.0006374976273140218,0.00016128485794259713,3,0.9129582420251853,0.6906885895965054,-0.5338927048392483
TAG(54:7),0.00018928721761198963,3.080704564607945e-05,3,0.00024247082693383188,5.4537839871073224e-05,3,0.6668639748654674,0.7806597602096041,-0.35723418827497755
TAG(55:1),5.000864503605665e-05,2.841682099203612e-06,3,4.183576734129738e-05,1.276440040789968e-06,3,1.9802920192492033,1.1953562277962946,0.2574406194526744
TAG(55:2),3.768667100100259e-05,2.141500500261696e-06,3,4.081057141837558e-05,1.2263075981928405e-05,3,0.16352386958215923,0.923453646719428,-0.11488854875962992
TAG(55:6),1.850616147683047e-05,1.05159073507718e-06,3,3.392069720355347e-05,1.2284768928161187e-05,3,1.0163535927027771,0.5455713768433922,-0.8741601388854713
TAG(55:7),1.8492402629756174e-05,1.0508089048674512e-06,3,3.9457825209730666e-05,4.571037176418836e-06,3,2.8241375790604937,0.4686624904303083,-1.093378762062475
TAG(56:1),0.00017594113444179663,6.630740321647587e-05,3,0.0001293295332701641,2.0039070611681e-05,3,0.5106380507725264,1.360409567660488,0.4440410575622445
TAG(56:2),0.0004647359621731198,8.337794516305135e-05,3,0.0002073458666458763,3.252618811984242e-05,3,2.1197319873664875,2.241356288846776,1.1643719997166115
TAG(56:3),0.0005563102656398414,9.394485732833045e-05,3,0.0002316785241552047,4.1668818135685455e-05,3,2.265192141279498,2.401216373716026,1.263765410741271
TAG(56:4),0.0005743265252448924,7.689127910238762e-05,3,0.0002515167056265002,4.595472989600938e-05,3,2.473971884482335,2.2834527981523487,1.1912169676994697
TAG(56:5),0.00044224083118573,7.042322581519093e-05,3,0.0003850395151111297,7.744256763478001e-05,3,0.40068040799713567,1.148559599287078,0.1998257207689541
TAG(56:6),0.0007347688864646505,0.0001283076126143053,3,0.0009488721947396245,0.00019127659757723747,3,0.738329849382218,0.7743602252632926,-0.3689232438878444
TAG(56:7),0.0008050481694425643,0.00010262348599902334,3,0.0010550035483605103,0.00025496735468526037,3,0.7204873304262499,0.7630762670832908,-0.39010083776978544
TAG(56:8),0.00022577038576717808,3.384103488333301e-05,3,0.00032125444916732815,6.777976417713992e-05,3,1.0249211502297733,0.7027774598993448,-0.5088601741912038
TAG(57:1),4.481954575638169e-05,2.5623528195271856e-06,3,3.818453478220152e-05,5.520717598188366e-06,3,0.8793351166065307,1.1737617339591855,0.23113958040523544
TAG(57:2),3.819031253424641e-05,4.278240061476217e-06,3,5.0828249814884486e-05,8.141173385518486e-06,3,1.1193015530844477,0.751359975472986,-0.41242382842136394
TAG(57:3),2.241871084508875e-05,4.749453864473791e-06,3,1.9861367381190402e-05,2.099850574361083e-06,3,0.354834582439015,1.1287596878309731,0.1747383700102072
TAG(57:7),2.0998453635959073e-05,1.193212288900019e-06,3,3.0670036768125406e-05,3.2426012311828884e-06,3,2.0783256805345607,0.6846569436715588,-0.5465468070150389
TAG(57:8),1.07985384968e-05,6.136141765447302e-07,3,2.2364943753038844e-05,2.364542132675519e-06,3,2.919156973387367,0.4828332508250885,-1.0504030626456238
TAG(58:10),2.1142637454195002e-05,1.201405363816975e-06,3,0.00011376422560618607,3.2223443423178336e-05,3,2.1178187016889964,0.18584609829265472,-2.427819694731414
TAG(58:1),9.119929934773412e-05,1.2010199566940596e-05,3,5.748782330251158e-05,1.8091562549705254e-05,3,1.2618503183858203,1.5864107233252944,0.6657663345931262
TAG(58:2),0.00023048673296474227,5.3007951843715015e-05,3,0.00011842565707015811,1.904438747159739e-05,3,1.5825216026149622,1.9462567374922528,0.9607020335906766
TAG(58:3),0.00036545104436295773,5.532364578141758e-05,3,0.0001492410522474733,3.054597360250371e-05,3,2.391090982219236,2.4487300167045354,1.2920337191722282
TAG(58:4),0.0004674418854472955,9.537912546200165e-05,3,0.00019349486310897332,5.1225185443714094e-05,3,1.9262834212651945,2.41578447064013,1.2724917472917314
TAG(58:5),0.0004665005071162638,6.737870999946741e-05,3,0.00032247634059911085,8.036131791505767e-05,3,1.1186407854637388,1.4466193279469075,0.532685332418416
TAG(58:6),0.0006329521918847818,9.745265381107409e-05,3,0.0007594750771881482,0.00018908121846836266,3,0.44234197426635996,0.8334074558815018,-0.2629060880612606
TAG(58:7),0.0008109655634145611,0.0001535499237513401,3,0.001036526583053772,0.00019518912960615655,3,0.7194301184608464,0.7823876171369649,-0.35404455797715484
TAG(58:8),0.00041114521357058176,5.5323143377267705e-05,3,0.0006296294773590958,0.00020540480055085002,3,0.8242906964648785,0.6529954971217046,-0.6148550515116513
TAG(58:9),0.00011181459520085747,2.5392806140109033e-05,3,0.0002512527825155652,6.837813060673933e-05,3,1.5283553376228056,0.4450282861799969,-1.168031057606793
TAG(59:1),3.820977916865234e-05,2.1712255031064165e-06,3,3.944160696231568e-05,4.916115033456846e-06,3,0.14774181448345317,0.9687683162899452,-0.04577641263674729
TAG(59:2),4.2466690269280275e-05,1.1742909695556929e-06,3,2.773318890313511e-05,2.67427701695815e-06,3,3.02434998806876,1.5312588255755764,0.6147181592678117
TAG(60:10),5.5262611177905764e-05,8.397673492271094e-06,3,0.00021652145440265053,7.372067893300524e-05,3,1.7055391161376965,0.25522926275535524,-1.970134347243127
TAG(60:1),4.74299317258292e-05,4.7923123392629044e-06,3,3.625732147613885e-05,7.2109800269894465e-06,3,1.0500744003520088,1.3081477007903939,0.38752544234037056
TAG(60:2),8.463521303018996e-05,1.4084546975483548e-05,3,5.088110671723809e-05,7.67218382906229e-06,3,1.660269155468297,1.6633917477568596,0.7341279798029212
TAG(60:3),0.00010237312999951361,3.761189384548727e-05,3,5.4949927836557895e-05,1.1682122339141499e-05,3,0.977343803906692,1.8630257405252735,0.8976476074366185
TAG(60:4),0.00020250327181656303,3.686206718974902e-05,3,7.576609217638444e-05,2.4258104396982812e-05,3,2.1176511527960633,2.6727427269857444,1.4183209732468607
TAG(60:5),0.0002446305894539387,4.262133259874357e-05,3,0.00015677021560888064,3.23390133579422e-05,3,1.3310573960718965,1.5604404733629835,0.6419533233436168
TAG(60:6),0.00035972867441976577,4.52759246512133e-05,3,0.0004131529157439697,9.103891815229918e-05,3,0.38272802371250164,0.8706913607810265,-0.1997666862589601
TAG(60:7),0.0005122242119477539,8.491840517386043e-05,3,0.0006182748435510267,0.00010776986941964445,3,0.5991652742387952,0.8284733194153963,-0.2714728579921096
TAG(60:8),0.00032416593767686493,9.515398232856904e-05,3,0.00041474451557142354,0.00011023669779363484,3,0.4660158853771263,0.7816039164019759,-0.35549039861541293
TAG(60:9),0.00016496195207670546,3.5418116104810985e-05,3,0.0003150377709693286,6.510732207084783e-05,3,1.6066657587673587,0.5236259498952772,-0.9333914986402277
TAG(61:1),1.8627485006042455e-05,1.1647066662846e-06,3,2.5513081408207257e-05,2.2572896395697696e-06,3,2.0295933914778046,0.7301150616816601,-0.45380425303630806
TAG(61:2),1.9073346829911337e-05,9.721039776472218e-07,3,2.811832364567361e-05,4.3186615671682104e-06,3,1.6191736920801572,0.6783244645114551,-0.5599525687686805
TAG(62:10),6.772099136882932e-05,3.651528731197607e-06,3,0.00017229793820447325,4.2302829049798467e-05,3,1.8863248167086317,0.3930458604122236,-1.3472304395810186
TAG(62:11),2.3232879647742526e-05,1.3201809039285225e-06,3,0.0002126410984286392,5.7536317759683704e-05,3,2.329695289037522,0.10925865140571267,-3.1941805740086133
TAG(62:12),5.500334225754931e-05,3.125499860613145e-06,3,0.0002149009150182095,4.990833731761014e-05,3,2.2843190459989824,0.2559474549137617,-1.9660804343347835
TAG(62:1),2.7123039142033166e-05,1.0674595546418887e-06,3,3.04507755566319e-05,4.553166638253794e-06,3,0.5447574812983919,0.8907175152760933,-0.16696013107234584
TAG(62:2),3.0108117278641463e-05,1.1812480690910099e-06,3,3.318531815406423e-05,3.051927603903303e-06,3,0.7478339824462156,0.9072722201686682,-0.140392609443887
TAG(62:3),2.5017925190611996e-05,2.913681478341093e-06,3,9.548511043421926e-06,8.46976029894684e-07,3,3.0420070116891473,2.6200865325329565,1.3896144598522784
TAG(62:4),4.250869813127319e-05,1.0511140130741485e-05,3,1.542367596244242e-05,1.6306739715799364e-06,3,1.9356459699953228,2.756067894241582,1.4626114284918212
